msgid 10000000
nhost 2560
1893 9  2655 2134 0  9227 44183 0  10050 117777 0  10267 136020 0  13820 102362 0  18252 14269 0  20006 161678 0  21397 90201 0  22346 91114 0
1894 9  2131 129406 0  6688 23524 0  9529 135441 0  10473 118092 0  10617 118190 0  17997 123780 0  19836 15699 0  20338 143795 0  22901 145908 0
1895 9  329 91955 0  8251 134378 0  14710 84958 0  17223 123213 0  17686 32578 0  17737 141552 0  21955 108853 0  22431 36551 0  22853 145870 0
1896 9  4041 3229 0  7830 6172 0  11058 118512 0  14538 66627 0  17008 141104 0  17105 104973 0  21589 144908 0  22127 36199 0  22151 36240 0
1897 9  832 73864 0  1593 1285 0  2116 20046 0  14414 102871 0  14590 30093 0  16774 140939 0  17102 50059 0  17447 105344 0  21580 144901 0
1898 9  2016 1579 0  11083 82219 0  11255 100273 0  13420 29161 0  13777 138736 0  16243 140476 0  19536 125029 0  20736 16396 0  21377 53466 0
1899 9  1409 92710 0  3282 112369 0  4146 113109 0  5454 4262 0  6658 133087 0  12832 138013 0  13384 29134 0  13759 138728 0  14473 29997 0
1900 9  5407 132010 0  5481 4270 0  10677 63396 0  10870 136540 0  12319 137683 0  13105 28899 0  17769 69163 0  18472 87842 0  21536 162920 0
1901 9  4 73212 0  443 37290 0  1025 146687 0  1890 1486 0  3754 21277 0  8197 134300 0  10726 136432 0  14936 103234 0  17798 105692 0
1902 9  1753 129115 0  6550 132999 0  10131 117861 0  10707 118241 0  11123 154846 0  14928 121614 0  16449 122658 0  19910 52145 0  22141 145362 0
1903 9  10099 26404 0  10834 136517 0  14441 102906 0  15634 30872 0  17183 50101 0  20333 52447 0  22372 127283 0  22878 18264 0  22909 145919 0
1904 9  8974 25481 0  10447 136157 0  15449 103624 0  15490 30779 0  16094 49394 0  17458 141375 0  20292 125561 0  22084 127014 0  22116 127053 0
1905 9  2588 93675 0  8263 24882 0  10294 136039 0  14933 48433 0  15463 30749 0  16927 141017 0  18702 14738 0  21065 108171 0  21964 126920 0
1906 9  1763 147279 0  2487 56892 0  12569 101450 0  14050 29704 0  14137 138974 0  15570 12161 0  16593 122753 0  19014 124592 0  22516 127393 0
1907 9  1565 147115 0  7600 79368 0  9295 135233 0  12055 82958 0  13834 29569 0  14074 138936 0  18158 105968 0  18743 106425 0  21615 126531 0
1908 9  26 145937 0  6394 78391 0  12022 137380 0  13555 29304 0  15930 12424 0  17932 87426 0  21066 126113 0  21460 90237 0  22698 91447 0
1909 9  6267 59931 0  8740 25326 0  10897 136561 0  16035 122380 0  17474 105355 0  17660 50566 0  18677 51322 0  18748 33467 0  22079 36170 0
1910 9  3893 94796 0  4458 58393 0  7768 24477 0  10564 136271 0  11882 46124 0  15783 122200 0  16687 31802 0  17372 50238 0  18991 33693 0
1911 9  557 146354 0  1398 56105 0  6492 60080 0  8523 6635 0  10827 8348 0  13875 120771 0  19783 34315 0  22522 91260 0  22837 145867 0
1912 9  513 466 0  5013 3923 0  8035 134156 0  8670 61779 0  8932 80528 0  9188 153167 0  12274 137629 0  17459 159837 0  20630 52723 0
1913 9  581 92117 0  2808 2235 0  5217 113931 0  10528 136235 0  13057 138186 0  13700 47600 0  14397 121164 0  15186 67144 0  15379 139914 0
1914 9  864 779 0  9911 44679 0  10030 81357 0  14172 121000 0  14376 66547 0  15476 103647 0  17026 141109 0  19006 142566 0  21527 162917 0
1915 9  2269 20156 0  3840 112837 0  7706 42928 0  9884 44667 0  11731 82718 0  16108 140347 0  16630 140834 0  18515 51182 0  19946 52188 0
1916 9  2662 129808 0  3125 39353 0  3786 112785 0  6012 4694 0  15370 139903 0  16450 140688 0  17221 86838 0  18049 87516 0  20981 53115 0
1917 9  3862 21344 0  5792 96202 0  6258 59929 0  11678 100688 0  11770 137170 0  13513 83947 0  15066 11762 0  15514 140006 0  22110 17509 0
1918 9  5468 95898 0  7583 97539 0  9686 44509 0  11599 137067 0  12136 83009 0  13560 120483 0  14991 121650 0  15271 139825 0  21456 16870 0
1919 9  1009 19159 0  3391 130393 0  4104 3260 0  4968 3892 0  9248 98861 0  10546 136255 0  14443 139248 0  15103 30503 0  21637 35790 0
1920 9  620 146405 0  921 55726 0  4878 3809 0  6573 60141 0  14236 139048 0  15090 121714 0  15620 103826 0  19369 34020 0  20800 35092 0
1921 9  332 146151 0  7457 97460 0  7984 24696 0  8003 43169 0  13867 138790 0  14396 102864 0  16354 31519 0  20184 125472 0  20885 108044 0
1922 9  333 314 0  3815 148889 0  5447 41260 0  6087 59828 0  6957 5468 0  7072 133436 0  17086 86723 0  17332 141324 0  19293 124821 0
1923 9  4982 95554 0  5305 77388 0  6372 4988 0  7901 152204 0  9861 117637 0  12021 119287 0  17341 141325 0  20155 89237 0  20268 16045 0
1924 9  896 92384 0  1571 92840 0  6781 78697 0  6887 42338 0  9190 25646 0  10526 99776 0  15067 30491 0  18170 160470 0  21985 72393 0
1925 9  317 37226 0  1644 110952 0  4389 113295 0  9181 25644 0  12878 156186 0  14039 157053 0  16268 104373 0  18961 142539 0  19415 51832 0
1926 9  1033 128533 0  7300 24039 0  11528 155190 0  12953 46989 0  13290 120364 0  16670 49761 0  16889 104811 0  17120 50065 0  18601 142212 0
1927 9  1244 37898 0  2436 111546 0  3578 94461 0  4292 149297 0  8976 61997 0  17194 86826 0  18151 141861 0  18553 87905 0  20094 125381 0
1928 9  335 37238 0  2307 56786 0  5248 22446 0  6237 4884 0  7594 133825 0  10185 117877 0  12419 155859 0  14554 30079 0  20175 125468 0
1929 9  29 37047 0  993 55765 0  5050 22253 0  7028 151500 0  11553 118922 0  13377 65609 0  14464 29996 0  19617 125084 0  21638 53775 0
1930 9  2386 20275 0  3734 148837 0  7596 5970 0  11688 119047 0  12759 119893 0  12790 28659 0  14914 30343 0  20774 52890 0  20960 162478 0
1931 9  2578 75303 0  4600 21914 0  6131 41745 0  8851 80460 0  8989 135016 0  9140 98791 0  13978 29663 0  15724 30964 0  16639 140838 0
1932 9  371 37253 0  4371 113291 0  11370 64037 0  12210 119447 0  15423 121957 0  15628 85615 0  16576 140794 0  16966 31968 0  20853 16467 0
1933 9  1820 38318 0  3551 94449 0  3810 57939 0  14505 121264 0  14874 121553 0  17137 32101 0  18413 160649 0  18725 106397 0  20191 89266 0
1934 9  173 37135 0  779 92286 0  4004 149089 0  4558 76798 0  6207 114587 0  8142 116183 0  17843 105730 0  18010 32824 0  18333 14373 0
1935 9  3579 112588 0  4056 113062 0  4958 149868 0  6672 60209 0  7408 24140 0  10440 8033 0  11290 82393 0  21272 108338 0  22805 145843 0
1936 9  277 127933 0  7273 24024 0  7727 97640 0  8141 97958 0  10020 62775 0  11939 100937 0  12511 28412 0  15734 49126 0  22749 145805 0
1937 9  16 127704 0  861 110294 0  888 110316 0  1107 954 0  2023 129331 0  2803 75450 0  13155 120235 0  14823 11577 0  22741 145790 0
1938 9  1935 1505 0  4334 95117 0  6970 78859 0  7322 97369 0  8233 134373 0  11478 64115 0  19482 124980 0  22591 36688 0  22621 145729 0
1939 9  239 91837 0  346 73503 0  4253 95083 0  7747 133994 0  17557 141435 0  18130 87569 0  19077 124638 0  21098 53208 0  21983 36094 0
1940 9  4074 113071 0  4329 3405 0  7302 60724 0  9601 135486 0  10593 8196 0  12004 137352 0  16473 68142 0  21403 35572 0  22845 145869 0
1941 9  3390 112439 0  7031 42441 0  9867 62682 0  10008 7646 0  11923 137299 0  17505 13715 0  19069 142612 0  21070 35304 0  21327 126310 0
1942 9  782 146536 0  2457 1942 0  4570 131224 0  4632 113443 0  8220 61397 0  15923 49237 0  16877 49887 0  18091 32954 0  20487 71225 0
1943 9  501 110047 0  6639 114955 0  15925 85781 0  16117 140348 0  16809 122934 0  17978 105835 0  18967 88218 0  21031 144359 0  21943 36061 0
1944 9  6522 114885 0  9763 135598 0  11542 82585 0  15829 140211 0  15927 122320 0  19148 106725 0  19626 125094 0  19780 143295 0  21277 35473 0
1945 9  4800 58771 0  12244 83088 0  13304 47264 0  14748 121448 0  15703 140131 0  16582 86355 0  17938 32763 0  18826 142424 0  20242 34665 0
1946 9  3174 112316 0  12163 83047 0  13801 84173 0  14023 29692 0  14515 139291 0  16589 49723 0  17521 141412 0  19747 34287 0  21136 89988 0
1947 9  2932 130008 0  9382 80818 0  11104 136689 0  13120 138260 0  17572 87149 0  19567 34132 0  20305 34726 0  21433 90218 0  21668 108634 0
1948 9  1124 146729 0  5520 59317 0  9591 117450 0  12373 137710 0  13376 47306 0  15169 85320 0  17490 68925 0  19531 34113 0  21507 126450 0
1949 9  4341 58251 0  6843 60369 0  8147 43312 0  11642 100668 0  11828 46066 0  11869 137287 0  13593 65832 0  16631 159089 0  17231 105148 0
1950 9  980 146663 0  1132 128599 0  4118 94974 0  4700 40692 0  15081 121713 0  15216 121820 0  17325 13550 0  20953 35159 0  21372 126328 0
1951 9  368 146181 0  1832 93074 0  3480 112502 0  6171 114579 0  10703 45209 0  14446 29977 0  18347 106072 0  20998 35239 0  22458 91215 0
1952 9  4644 3658 0  6089 96450 0  15679 30912 0  15764 103922 0  16736 104695 0  18663 124282 0  19466 161289 0  20231 161909 0  21111 126142 0
1953 9  3024 2405 0  4235 95074 0  14684 103075 0  15576 122064 0  15598 30832 0  15998 104098 0  17619 123498 0  17684 160023 0  18089 160381 0
1954 9  2295 1836 0  4344 113264 0  9917 153820 0  11661 119035 0  12902 101702 0  15112 30507 0  17331 123282 0  17621 159969 0  20282 107587 0
1955 9  5139 4062 0  5361 114020 0  6686 151238 0  11318 100314 0  12704 101547 0  14680 30177 0  16503 122690 0  16581 68232 0  17153 159550 0
1956 9  5066 149930 0  7182 5646 0  8676 6703 0  10400 99665 0  12547 28468 0  14594 103020 0  16440 122651 0  16676 159115 0  19912 89040 0
1957 9  2375 147824 0  7698 60998 0  9228 62201 0  11172 63820 0  15830 158484 0  15888 67743 0  16492 86266 0  19939 89073 0  22599 36689 0
1958 9  2133 1672 0  5037 113789 0  12434 101340 0  14350 84600 0  15425 158167 0  16780 86475 0  20071 34544 0  20458 34839 0  21299 108352 0
1959 9  1829 38319 0  3701 39847 0  5252 95766 0  6373 23313 0  7484 97486 0  7941 61182 0  11016 8513 0  14849 157712 0  22157 145374 0
1960 9  1216 19323 0  5081 95619 0  6329 41911 0  7086 60524 0  9170 153159 0  15873 122262 0  16981 141066 0  17271 13502 0  17624 50518 0
1961 9  438 109978 0  5519 41308 0  8076 61276 0  9059 98721 0  11301 118709 0  13107 65398 0  16540 140743 0  17443 32398 0  21229 144560 0
1962 9  3237 112349 0  8075 43223 0  10445 99709 0  12038 101041 0  12979 28803 0  16057 31273 0  16372 31528 0  19039 88263 0  20491 143906 0
1963 9  4889 40834 0  5610 59383 0  10912 82088 0  11161 27339 0  12988 28812 0  15318 11947 0  15891 122269 0  16039 31235 0  18025 141770 0
1964 9  1222 128667 0  1473 110765 0  6402 60007 0  11297 45648 0  14552 157516 0  14810 103152 0  15298 139853 0  17267 105177 0  20009 52227 0
1965 9  349 128010 0  6908 97068 0  7431 115547 0  7779 61051 0  8618 98284 0  8759 43735 0  13561 138611 0  20301 125571 0  22777 73086 0
1966 9  2231 147682 0  6289 132771 0  8196 116273 0  11146 82294 0  16246 31408 0  16583 104557 0  17353 32285 0  18402 124128 0  22215 36339 0
1967 9  1730 38239 0  1925 147450 0  3940 130778 0  9988 135786 0  14068 29714 0  17167 86801 0  18740 51355 0  20011 89122 0  22124 127054 0
1968 9  32 91640 0  2550 56922 0  7614 5976 0  8362 25015 0  11913 119232 0  16965 13271 0  17606 50507 0  18781 142375 0  22719 36838 0
1969 9  262 18538 0  2270 38715 0  2424 56864 0  2511 2016 0  3956 94872 0  15046 139644 0  17291 50186 0  22008 54087 0  22383 36523 0
1970 9  79 127760 0  3057 112201 0  6753 60291 0  9124 135144 0  11625 118987 0  12714 119861 0  14109 120942 0  20112 125396 0  22757 145826 0
1971 9  3402 2735 0  3945 58012 0  9114 117072 0  12619 28521 0  14288 102787 0  15324 121879 0  15394 85486 0  19952 161651 0  20058 125344 0
1972 9  334 18575 0  1163 37838 0  3322 20930 0  8287 134394 0  10187 154083 0  11461 82507 0  13410 10400 0  13884 120772 0  17835 123643 0
1973 9  11351 45678 0  12567 64990 0  13179 65431 0  14653 30164 0  15910 140256 0  16295 104378 0  16841 49864 0  17983 32804 0  20165 107504 0
1974 9  2228 93345 0  9061 135099 0  10735 136437 0  13213 28997 0  14770 30262 0  15323 103560 0  15744 67634 0  19371 70297 0  21785 108700 0
1975 9  975 55744 0  1289 37929 0  9528 117422 0  10807 136483 0  14186 47930 0  14374 29929 0  15287 103522 0  15931 31173 0  21884 108772 0
1976 9  3611 39776 0  10569 63297 0  13331 47273 0  13526 156673 0  14450 102908 0  16284 68029 0  17362 32292 0  19117 33800 0  22356 127270 0
1977 9  1674 1357 0  2052 1611 0  3502 21078 0  5705 150441 0  10986 118450 0  13080 65378 0  14630 103040 0  16957 31956 0  19054 33748 0
1978 9  4136 94981 0  4916 40859 0  6055 132601 0  9062 153048 0  13126 83714 0  13464 10456 0  15528 67444 0  17070 123130 0  17371 32299 0
1979 9  6485 96752 0  11465 155135 0  13114 28903 0  15853 85715 0  17785 32622 0  18652 87989 0  20400 125638 0  20922 126029 0  21063 71606 0
1980 9  2782 20545 0  9475 135398 0  12649 83363 0  14102 157104 0  14716 30216 0  15548 103761 0  15900 122276 0  16566 122732 0  18883 33622 0
1981 9  3110 94089 0  3719 39859 0  14041 29703 0  16817 104735 0  17708 105610 0  20440 34829 0  20473 143898 0  21741 126664 0  22492 127379 0
1982 9  3458 39651 0  8033 97899 0  11485 27602 0  12682 28563 0  12825 9889 0  16414 140676 0  19837 34373 0  21183 126188 0  21489 126431 0
1983 9  186 109786 0  9380 44284 0  10247 99547 0  11408 100397 0  13725 10646 0  13957 138846 0  16431 122650 0  21061 35301 0  22716 127566 0
1984 9  662 92177 0  4102 130910 0  5054 95606 0  6026 96426 0  8690 98380 0  8747 152785 0  11256 118665 0  11336 100318 0  19307 51785 0
1985 9  1843 129168 0  3199 75771 0  4163 94998 0  7139 42518 0  8905 80521 0  15653 49056 0  17169 123184 0  19330 142850 0  22414 17821 0
1986 9  1960 129283 0  2315 38744 0  4282 131036 0  4999 77140 0  8775 6777 0  12993 120090 0  15742 30973 0  21013 144338 0  21860 163211 0
1987 9  2428 129647 0  5765 96185 0  10283 99581 0  12342 64848 0  13943 47784 0  20465 162114 0  20544 125774 0  20832 125991 0  21115 35332 0
1988 9  560 37346 0  2008 19933 0  3776 94711 0  12803 101630 0  16041 67841 0  16280 158782 0  16964 159369 0  17411 105327 0  19611 15561 0
1989 9  1183 74160 0  1460 38029 0  2778 111927 0  11355 118750 0  12990 65307 0  15632 158301 0  16388 158862 0  17565 123462 0  18268 141982 0
1990 9  6395 96674 0  7252 133579 0  10979 154739 0  11618 155250 0  13326 120377 0  16113 67912 0  17163 13442 0  18329 106062 0  22754 91515 0
1991 9  2742 111872 0  3962 40071 0  4487 95225 0  9089 153056 0  9471 62425 0  10088 153994 0  11138 100188 0  21555 16982 0  22263 36391 0
1992 9  2801 39130 0  3679 130603 0  6756 115069 0  8694 6718 0  9683 153645 0  13154 101882 0  14212 29801 0  17643 69057 0  21092 108199 0
1993 9  1002 55769 0  3497 94412 0  4379 95147 0  5119 131726 0  8357 98105 0  9422 153397 0  12057 119332 0  19099 33797 0  22207 36323 0
1994 9  3858 112859 0  4476 58409 0  6768 5357 0  6884 151392 0  7892 152185 0  12505 83260 0  12925 28774 0  16987 86641 0  22444 127330 0
1995 9  5235 113942 0  5996 41654 0  10175 99503 0  14417 157435 0  14429 48062 0  18218 50994 0  18473 106218 0  19018 33702 0  21025 35265 0
1996 9  3438 2761 0  5963 96375 0  6915 60398 0  9871 135681 0  12604 83349 0  18416 51128 0  18644 106358 0  21787 145048 0  22639 36752 0
1997 9  374 91976 0  778 73805 0  2149 129413 0  5007 58975 0  12893 101694 0  14025 66228 0  18497 51177 0  19315 33980 0  20266 143755 0
1998 9  713 37487 0  4845 58794 0  6881 97050 0  8031 61261 0  11272 82365 0  14664 66784 0  17677 32572 0  17953 141719 0  21298 90140 0
1999 9  5226 113932 0  7406 151807 0  9362 44270 0  9954 7580 0  11237 100239 0  14872 85079 0  16342 140585 0  19652 107108 0  21914 163255 0
2000 9  576 520 0  5857 132473 0  8500 80207 0  9757 26103 0  14190 121010 0  15262 139820 0  16799 104725 0  18854 160912 0  21442 90219 0
2001 9  4100 94962 0  7313 97362 0  8719 134804 0  10580 99823 0  10872 8387 0  11460 64107 0  15019 139630 0  15346 30653 0  17045 159437 0
2002 9  2124 1658 0  2334 56805 0  6510 60084 0  10894 82082 0  12472 137786 0  12645 9754 0  12698 156035 0  15701 103858 0  18609 124259 0
2003 9  1871 147367 0  6829 133252 0  7240 79076 0  8510 98201 0  10806 118312 0  11096 154838 0  12128 101096 0  13800 65971 0  17006 104880 0
2004 9  1595 38127 0  8122 79851 0  13774 84163 0  14698 30197 0  15614 158283 0  15977 49286 0  18065 50870 0  18520 142174 0  20996 162516 0
2005 9  4985 149873 0  8629 134691 0  8885 43857 0  9942 117709 0  10331 154189 0  12836 46906 0  14331 66501 0  18715 88025 0  22007 36112 0
2006 9  3156 112297 0  4651 131286 0  7927 134099 0  9151 135151 0  9773 153712 0  10162 26446 0  14799 66862 0  19843 143383 0  21716 163101 0
2007 9  158 91770 0  3884 94792 0  9390 62378 0  10801 27001 0  10886 100033 0  12111 119378 0  14812 139481 0  15141 67111 0  17333 159719 0
2008 9  2498 93627 0  3007 20701 0  8078 97922 0  10108 26405 0  11724 119076 0  11946 64518 0  13480 138540 0  16055 158633 0  17121 68680 0
2009 9  2705 93769 0  5810 96206 0  6852 60370 0  8060 97916 0  9037 25529 0  11005 136630 0  11697 119049 0  14777 157655 0  15168 67131 0
2010 9  2858 93868 0  3431 39646 0  6316 132792 0  12735 9819 0  14047 138926 0  18167 105974 0  18955 33658 0  19913 107303 0  22549 145682 0
2011 9  8776 25354 0  8958 61992 0  9537 117424 0  10009 26323 0  14168 47916 0  16930 31941 0  19387 34030 0  21175 144519 0  21594 72059 0
2012 9  8463 61646 0  8859 61941 0  9298 25719 0  9708 117532 0  11089 27212 0  16597 31728 0  19684 34223 0  19792 34334 0  20212 143706 0
2013 9  5028 113749 0  6598 23457 0  6717 60258 0  9931 81306 0  11481 118853 0  13960 29638 0  16801 140951 0  21486 71958 0  22895 37013 0
2014 9  709 128302 0  2162 38619 0  4147 130926 0  10685 45201 0  13658 102234 0  14605 139338 0  17306 159686 0  17721 13870 0  21752 163133 0
2015 9  3044 39298 0  10256 99550 0  11183 100212 0  14560 139316 0  17454 68913 0  18796 88082 0  20872 35136 0  21665 53797 0  22762 91523 0
2016 9  77 91682 0  319 73482 0  2261 38703 0  3920 94817 0  6640 133064 0  7567 133801 0  11266 136818 0  20204 161867 0  21650 108624 0
2017 9  382 73545 0  1268 146842 0  2053 19979 0  4730 95391 0  7491 60871 0  17526 68975 0  18764 160863 0  20395 34788 0  22177 72510 0
2018 9  872 146582 0  1569 56214 0  13100 101841 0  14134 84423 0  14144 102688 0  16178 104275 0  17603 159951 0  19545 125040 0  21788 163170 0
2019 9  5766 114285 0  11163 63808 0  13586 102181 0  15325 139863 0  15818 103980 0  16257 68011 0  17166 68710 0  17466 123356 0  19150 142674 0
2020 9  160 127865 0  174 55095 0  654 110170 0  905 92397 0  3230 148477 0  7008 115205 0  9966 62747 0  11470 82510 0  15654 67555 0
2021 9  4678 131348 0  9340 135275 0  9393 117303 0  13338 10335 0  16013 49325 0  18160 141864 0  18475 142144 0  21681 17104 0  22301 145495 0
2022 9  2170 20072 0  4881 58829 0  7125 115306 0  13664 47554 0  14621 103036 0  16657 140845 0  17067 68644 0  18187 141874 0  22043 108922 0
2023 9  6576 114918 0  8820 6808 0  9547 135452 0  9672 117498 0  11926 27945 0  13766 102304 0  15118 139718 0  17314 141309 0  21848 108749 0
2024 9  2480 93622 0  3316 75831 0  4888 22143 0  8352 6522 0  11343 64029 0  14587 139333 0  16567 140791 0  20930 108076 0  21189 71732 0
2025 9  2076 111248 0  14263 139092 0  14292 11134 0  14470 139271 0  18225 14256 0  18761 106440 0  19094 106695 0  20912 108059 0  22176 54224 0
2026 9  2120 93269 0  9654 117494 0  11590 137065 0  11890 27930 0  13212 10269 0  13696 138685 0  16034 104117 0  20372 107628 0  21233 53330 0
2027 9  2417 93555 0  2701 20492 0  3712 76179 0  10375 136117 0  10618 136352 0  19949 107331 0  20668 89653 0  20909 53068 0  21401 162859 0
2028 9  1412 147006 0  1842 111113 0  2240 147683 0  4551 113404 0  7870 79640 0  8425 25048 0  12492 9636 0  16429 86173 0  19778 107222 0
2029 9  62 145962 0  1113 110484 0  1875 56432 0  4372 131125 0  4928 95531 0  7394 97416 0  8462 43504 0  21689 163050 0  22532 127418 0
2030 9  4534 131199 0  4827 58785 0  8674 134731 0  12729 65093 0  16565 104551 0  17780 105667 0  19123 142650 0  21264 126240 0  22133 145351 0
2031 9  114 109712 0  8431 134551 0  16867 31913 0  17069 104911 0  18925 142512 0  19031 106657 0  20643 125834 0  21949 145216 0  22604 127466 0
2032 9  3399 112448 0  8260 134380 0  16286 104377 0  16300 31470 0  17971 141737 0  18148 87579 0  18491 106237 0  20067 125357 0  21148 144501 0
2033 9  3872 40012 0  4330 21687 0  5493 59296 0  9734 99233 0  12987 10039 0  15526 30802 0  16244 158774 0  18536 106282 0  19922 107307 0
2034 9  983 37684 0  2934 2318 0  3166 130222 0  5144 95679 0  5349 59205 0  9808 135632 0  11555 155206 0  14061 66248 0  16943 104847 0
2035 9  799 128371 0  4741 131425 0  6630 114937 0  7433 151834 0  9483 117390 0  9592 135479 0  16238 49508 0  18727 142334 0  22571 109357 0
2036 9  5118 113869 0  6938 151411 0  10967 100073 0  13522 83953 0  16504 140720 0  16731 13085 0  20925 16512 0  21017 53144 0  21520 35699 0
2037 9  2564 147998 0  3720 57861 0  6982 133366 0  8096 97941 0  10085 99450 0  13866 120763 0  16530 122703 0  17537 105444 0  22413 145606 0
2038 9  364 73531 0  2504 38865 0  4286 40351 0  5500 22593 0  9678 62568 0  11807 155398 0  13730 102279 0  15580 30829 0  19254 70217 0
2039 9  1985 93166 0  3359 39611 0  3714 112715 0  11857 82824 0  14290 139099 0  16880 104808 0  18256 87653 0  19279 33955 0  22503 36601 0
2040 9  2159 147613 0  2625 111789 0  4839 113572 0  13951 29637 0  14565 66661 0  17292 68806 0  18094 87540 0  20359 34764 0  21317 108358 0
2041 9  233 146061 0  3481 130466 0  6203 41784 0  9324 7169 0  11105 154839 0  12765 65140 0  18048 69387 0  18634 87981 0  19525 88705 0
2042 9  341 146155 0  3129 112277 0  8418 61614 0  8491 80204 0  13240 29042 0  13360 83870 0  14142 66322 0  14647 84892 0  15442 139945 0
2043 9  302 91933 0  2612 38923 0  3650 94534 0  5360 95842 0  6838 133281 0  9538 135442 0  10348 136079 0  12719 46826 0  18790 142377 0
2044 9  2258 147698 0  3484 21046 0  4200 113164 0  6810 115100 0  6995 42429 0  10165 81452 0  10836 8352 0  12440 46564 0  16765 140936 0
2045 9  518 92087 0  751 73788 0  2024 147521 0  11598 118959 0  12200 101153 0  13106 47090 0  14182 139000 0  20755 35040 0  22211 109074 0
2046 9  1952 147456 0  6132 59864 0  9509 99089 0  9972 7597 0  12543 119710 0  13496 102106 0  13975 138861 0  14544 11392 0  20855 52974 0
2047 9  1214 146800 0  3276 2640 0  4470 113365 0  8052 116118 0  8778 61892 0  9214 135194 0  10339 136070 0  20262 71046 0  22540 127423 0
2048 9  500 92081 0  1037 37723 0  11075 100148 0  11293 136825 0  11466 8890 0  12068 155618 0  14053 84358 0  20055 70899 0  20633 107856 0
2049 9  1311 110665 0  2103 111266 0  4127 94980 0  6000 114441 0  9391 80820 0  11446 136953 0  14155 138981 0  18960 124541 0  19391 106897 0
2050 9  858 55688 0  5793 114300 0  9662 99179 0  10923 118408 0  11685 64299 0  12067 137445 0  13033 28852 0  13118 101849 0  14191 139012 0
2051 9  633 55484 0  4919 95520 0  5532 114117 0  7785 6145 0  13570 138612 0  14462 157462 0  15810 122212 0  16933 86610 0  21790 35913 0
2052 9  1577 38122 0  4424 95190 0  4545 3571 0  9620 153585 0  12751 137935 0  13279 83817 0  13641 120561 0  18424 33191 0  19697 107169 0
2053 9  217 18503 0  3356 148529 0  5218 131838 0  6071 96448 0  10749 63449 0  10977 118443 0  14128 138973 0  14577 121310 0  17074 32068 0
2054 9  2374 129620 0  3305 39523 0  4893 113597 0  5314 77393 0  10004 99394 0  10022 99403 0  15757 140147 0  16725 68333 0  20307 71089 0
2055 9  658 18826 0  1901 38413 0  2311 129560 0  8413 134521 0  9540 7300 0  10928 45347 0  13509 10485 0  15388 139924 0  16409 49624 0
2056 9  2086 129385 0  2125 20057 0  5936 96351 0  6497 151105 0  7135 133490 0  14879 48406 0  14938 139576 0  17406 13612 0  20463 125683 0
2057 9  213 109794 0  1258 128693 0  6292 23274 0  10106 154001 0  10238 99540 0  12191 101149 0  14911 139556 0  14977 30410 0  17623 32535 0
2058 9  61 127748 0  532 18707 0  11181 63823 0  12272 101212 0  14461 139266 0  14602 84877 0  15284 48733 0  19200 70159 0  22107 108983 0
2059 9  1813 74650 0  8659 25237 0  8982 6913 0  9853 135670 0  18214 141914 0  18490 87865 0  18592 142211 0  18866 51461 0  18896 106547 0
2060 9  2121 111282 0  2532 56916 0  5791 77882 0  6063 114509 0  7319 42673 0  7816 79591 0  13234 83786 0  16720 140890 0  17395 141341 0
2061 9  3065 94063 0  5289 113966 0  6358 78350 0  7999 134138 0  13680 10607 0  15397 139926 0  16999 141081 0  19443 70335 0  22252 127195 0
2062 9  843 110288 0  1462 74401 0  12436 137772 0  12799 28669 0  13194 10260 0  16603 140811 0  16907 104832 0  22242 91003 0  22655 36769 0
2063 9  1245 55979 0  1610 147171 0  2917 20648 0  5666 96072 0  10604 45117 0  11036 45427 0  12201 119437 0  16171 140407 0  17219 50107 0
2064 9  2793 57082 0  6337 23288 0  16609 86366 0  18205 141885 0  18374 106105 0  19490 106981 0  20329 143793 0  22894 18311 0  22904 54893 0
2065 9  6845 97034 0  7349 97389 0  10730 45225 0  11120 100176 0  14504 102954 0  17566 141438 0  19951 143479 0  21152 53268 0  22386 91154 0
2066 9  488 37307 0  2109 56648 0  3349 20947 0  4158 3332 0  5070 59010 0  8170 134261 0  9753 117564 0  13966 138850 0  18844 142450 0
2067 9  3048 112198 0  6566 96813 0  12179 46363 0  13165 138273 0  13733 156827 0  16285 86071 0  17268 123246 0  21328 144669 0  21398 108429 0
2068 9  6136 132643 0  6504 114873 0  10482 118115 0  16007 104111 0  16599 68241 0  17512 141409 0  19370 51817 0  21166 144508 0  22004 126962 0
2069 9  1724 92983 0  4071 58094 0  9385 135301 0  10163 44845 0  10599 118186 0  11804 100787 0  13498 138549 0  17770 87268 0  21895 145157 0
2070 9  9 3 0  305 146136 0  7601 97548 0  8373 61587 0  10757 45235 0  11254 82353 0  17247 68786 0  21569 108570 0  21850 145118 0
2071 9  1328 92623 0  5270 95775 0  5894 150578 0  6599 42100 0  9189 7090 0  14780 48343 0  18313 142004 0  18876 69906 0  21656 53786 0
2072 9  5885 150576 0  9822 62644 0  10316 44927 0  11169 8633 0  18238 87647 0  18728 160841 0  21954 90609 0  22574 17967 0  22644 127509 0
2073 9  5948 150626 0  8569 25184 0  8988 116943 0  9813 62638 0  11884 82841 0  12768 119899 0  17804 50686 0  20411 162085 0  22767 36885 0
2074 9  5542 132131 0  8175 61373 0  11013 118475 0  12283 137631 0  14099 102634 0  15956 158559 0  18175 87605 0  20743 144159 0  22555 109326 0
